Tarih_x,Saat_x,Rüzgar,Güneş,Tarih_Saat,Tarih_y,Saat_y,PTF,Toplam_Uretim
2026-04-09 02:00:00,02:00,2.88,0.0,2026-04-09 02:00:00,2026-04-09 02:00:00,02:00,880.0,33545.65
2026-04-09 03:00:00,03:00,2.4,0.0,2026-04-09 03:00:00,2026-04-09 03:00:00,03:00,876.0,32947.55
2026-04-09 04:00:00,04:00,0.0,0.0,2026-04-09 04:00:00,2026-04-09 04:00:00,04:00,999.99,32809.1
2026-04-09 05:00:00,05:00,0.0,0.0,2026-04-09 05:00:00,2026-04-09 05:00:00,05:00,1200.01,33351.2
2026-04-09 06:00:00,06:00,0.0,0.0,2026-04-09 06:00:00,2026-04-09 06:00:00,06:00,1499.99,33335.15
2026-04-09 07:00:00,07:00,16.22,0.0,2026-04-09 07:00:00,2026-04-09 07:00:00,07:00,1050.0,33318.85
2026-04-09 08:00:00,08:00,5.8,0.0,2026-04-09 08:00:00,2026-04-09 08:00:00,08:00,1000.0,35285.66
2026-04-09 09:00:00,09:00,0.0,0.0,2026-04-09 09:00:00,2026-04-09 09:00:00,09:00,499.99,33996.74
2026-04-09 10:00:00,10:00,0.0,0.0,2026-04-09 10:00:00,2026-04-09 10:00:00,10:00,299.76,32488.06
2026-04-09 11:00:00,11:00,10.24,0.0,2026-04-09 11:00:00,2026-04-09 11:00:00,11:00,250.0,32249.52
2026-04-09 12:00:00,12:00,13.89,0.16,2026-04-09 12:00:00,2026-04-09 12:00:00,12:00,189.99,31224.39
2026-04-09 13:00:00,13:00,31.1,0.0,2026-04-09 13:00:00,2026-04-09 13:00:00,13:00,200.01,32643.23
2026-04-09 14:00:00,14:00,16.15,0.0,2026-04-09 14:00:00,2026-04-09 14:00:00,14:00,500.0,34850.93
2026-04-09 15:00:00,15:00,9.76,0.0,2026-04-09 15:00:00,2026-04-09 15:00:00,15:00,350.0,36362.59
2026-04-09 16:00:00,16:00,7.15,0.0,2026-04-09 16:00:00,2026-04-09 16:00:00,16:00,1000.0,38989.47
2026-04-09 17:00:00,17:00,1.15,0.0,2026-04-09 17:00:00,2026-04-09 17:00:00,17:00,3323.7,41168.54
2026-04-09 18:00:00,18:00,0.0,0.0,2026-04-09 18:00:00,2026-04-09 18:00:00,18:00,3696.0,42683.32
2026-04-09 19:00:00,19:00,0.0,0.0,2026-04-09 19:00:00,2026-04-09 19:00:00,19:00,4500.0,44590.2
2026-04-09 20:00:00,20:00,4.09,0.0,2026-04-09 20:00:00,2026-04-09 20:00:00,20:00,4500.0,45017.36
2026-04-09 21:00:00,21:00,1.07,0.0,2026-04-09 21:00:00,2026-04-09 21:00:00,21:00,4400.01,43616.18
2026-04-09 22:00:00,22:00,0.0,0.0,2026-04-09 22:00:00,2026-04-09 22:00:00,22:00,3400.0,41684.72
2026-04-09 23:00:00,23:00,0.0,0.0,2026-04-09 23:00:00,2026-04-09 23:00:00,23:00,2785.7,39645.35
2026-04-10 00:00:00,00:00,5.02,0.0,2026-04-10 00:00:00,2026-04-10 00:00:00,00:00,2699.99,37291.73
2026-04-10 01:00:00,01:00,37.99,0.0,2026-04-10 01:00:00,2026-04-10 01:00:00,01:00,1200.01,35361.49
2026-04-10 02:00:00,02:00,25.97,0.0,2026-04-10 02:00:00,2026-04-10 02:00:00,02:00,1200.0,34148.58
2026-04-10 03:00:00,03:00,5.55,0.0,2026-04-10 03:00:00,2026-04-10 03:00:00,03:00,1200.01,33318.03
2026-04-10 04:00:00,04:00,0.0,0.0,2026-04-10 04:00:00,2026-04-10 04:00:00,04:00,1200.01,33115.68
2026-04-10 05:00:00,05:00,0.0,0.0,2026-04-10 05:00:00,2026-04-10 05:00:00,05:00,1695.0,33608.31
2026-04-10 06:00:00,06:00,0.0,0.0,2026-04-10 06:00:00,2026-04-10 06:00:00,06:00,1200.0,33679.91
2026-04-10 07:00:00,07:00,0.0,0.0,2026-04-10 07:00:00,2026-04-10 07:00:00,07:00,750.01,34508.93
2026-04-10 08:00:00,08:00,1.06,0.0,2026-04-10 08:00:00,2026-04-10 08:00:00,08:00,3599.99,37155.38
2026-04-10 09:00:00,09:00,1.91,0.0,2026-04-10 09:00:00,2026-04-10 09:00:00,09:00,2100.0,36773.7
2026-04-10 10:00:00,10:00,3.19,0.0,2026-04-10 10:00:00,2026-04-10 10:00:00,10:00,999.99,34982.84
2026-04-10 11:00:00,11:00,5.78,0.0,2026-04-10 11:00:00,2026-04-10 11:00:00,11:00,1200.0,34223.64
2026-04-10 12:00:00,12:00,4.38,0.0,2026-04-10 12:00:00,2026-04-10 12:00:00,12:00,443.01,32148.9
2026-04-10 13:00:00,13:00,3.26,0.0,2026-04-10 13:00:00,2026-04-10 13:00:00,13:00,300.01,31812.54
2026-04-10 14:00:00,14:00,5.54,0.0,2026-04-10 14:00:00,2026-04-10 14:00:00,14:00,1082.64,34529.11
2026-04-10 15:00:00,15:00,21.56,0.0,2026-04-10 15:00:00,2026-04-10 15:00:00,15:00,745.0,35613.14
2026-04-10 16:00:00,16:00,27.54,0.0,2026-04-10 16:00:00,2026-04-10 16:00:00,16:00,999.99,38439.07
2026-04-10 17:00:00,17:00,47.17,0.0,2026-04-10 17:00:00,2026-04-10 17:00:00,17:00,2080.99,41043.62
2026-04-10 18:00:00,18:00,65.92,0.0,2026-04-10 18:00:00,2026-04-10 18:00:00,18:00,2451.0,42395.16
2026-04-10 19:00:00,19:00,45.42,0.0,2026-04-10 19:00:00,2026-04-10 19:00:00,19:00,4450.0,44514.48
2026-04-10 20:00:00,20:00,40.32,0.0,2026-04-10 20:00:00,2026-04-10 20:00:00,20:00,4500.0,44727.92
2026-04-10 21:00:00,21:00,23.09,0.0,2026-04-10 21:00:00,2026-04-10 21:00:00,21:00,3599.99,43485.78
2026-04-10 22:00:00,22:00,10.85,0.0,2026-04-10 22:00:00,2026-04-10 22:00:00,22:00,2660.0,41803.92
2026-04-10 23:00:00,23:00,16.99,0.0,2026-04-10 23:00:00,2026-04-10 23:00:00,23:00,1650.0,39896.13
2026-04-11 00:00:00,00:00,28.1,0.0,2026-04-11 00:00:00,2026-04-11 00:00:00,00:00,2499.99,37918.4
2026-04-11 01:00:00,01:00,33.79,0.0,2026-04-11 01:00:00,2026-04-11 01:00:00,01:00,1200.01,36141.01
2026-04-11 02:00:00,02:00,15.98,0.0,2026-04-11 02:00:00,2026-04-11 02:00:00,02:00,1130.0,34632.95
2026-04-11 03:00:00,03:00,14.29,0.0,2026-04-11 03:00:00,2026-04-11 03:00:00,03:00,1200.0,33642.3
2026-04-11 04:00:00,04:00,6.09,0.0,2026-04-11 04:00:00,2026-04-11 04:00:00,04:00,1200.0,33357.64
2026-04-11 05:00:00,05:00,0.0,0.0,2026-04-11 05:00:00,2026-04-11 05:00:00,05:00,1200.01,33537.17
2026-04-11 06:00:00,06:00,0.0,0.0,2026-04-11 06:00:00,2026-04-11 06:00:00,06:00,1150.0,32678.04
2026-04-11 07:00:00,07:00,0.0,0.0,2026-04-11 07:00:00,2026-04-11 07:00:00,07:00,500.0,31767.49
2026-04-11 08:00:00,08:00,0.0,0.0,2026-04-11 08:00:00,2026-04-11 08:00:00,08:00,999.98,32843.92
2026-04-11 09:00:00,09:00,2.98,0.0,2026-04-11 09:00:00,2026-04-11 09:00:00,09:00,449.48,31829.68
2026-04-11 10:00:00,10:00,6.55,0.0,2026-04-11 10:00:00,2026-04-11 10:00:00,10:00,250.0,30662.0
2026-04-11 11:00:00,11:00,9.44,0.0,2026-04-11 11:00:00,2026-04-11 11:00:00,11:00,225.0,30356.77
2026-04-11 12:00:00,12:00,10.91,0.0,2026-04-11 12:00:00,2026-04-11 12:00:00,12:00,171.01,28676.22
2026-04-11 13:00:00,13:00,9.57,0.0,2026-04-11 13:00:00,2026-04-11 13:00:00,13:00,190.0,29303.57
2026-04-11 14:00:00,14:00,8.8,0.0,2026-04-11 14:00:00,2026-04-11 14:00:00,14:00,250.0,30924.82
2026-04-11 15:00:00,15:00,13.9,0.0,2026-04-11 15:00:00,2026-04-11 15:00:00,15:00,301.0,31955.15
2026-04-11 16:00:00,16:00,17.14,0.18,2026-04-11 16:00:00,2026-04-11 16:00:00,16:00,402.0,34188.88
2026-04-11 17:00:00,17:00,19.72,0.0,2026-04-11 17:00:00,2026-04-11 17:00:00,17:00,1913.01,37372.68
2026-04-11 18:00:00,18:00,30.44,0.0,2026-04-11 18:00:00,2026-04-11 18:00:00,18:00,3249.99,40174.96
2026-04-11 19:00:00,19:00,33.42,0.0,2026-04-11 19:00:00,2026-04-11 19:00:00,19:00,4500.0,42859.7
2026-04-11 20:00:00,20:00,28.89,0.0,2026-04-11 20:00:00,2026-04-11 20:00:00,20:00,4500.0,43259.37
2026-04-11 21:00:00,21:00,20.39,0.0,2026-04-11 21:00:00,2026-04-11 21:00:00,21:00,4099.99,41889.94
2026-04-11 22:00:00,22:00,14.44,0.0,2026-04-11 22:00:00,2026-04-11 22:00:00,22:00,3100.01,40308.09
2026-04-11 23:00:00,23:00,3.66,0.0,2026-04-11 23:00:00,2026-04-11 23:00:00,23:00,3500.01,38393.19
2026-04-12 00:00:00,00:00,0.0,0.0,2026-04-12 00:00:00,2026-04-12 00:00:00,00:00,2699.99,36249.15
2026-04-12 01:00:00,01:00,0.0,0.0,2026-04-12 01:00:00,2026-04-12 01:00:00,01:00,1499.98,34144.0
2026-04-12 02:00:00,02:00,0.0,0.0,2026-04-12 02:00:00,2026-04-12 02:00:00,02:00,1200.0,32458.27
2026-04-12 03:00:00,03:00,0.0,0.0,2026-04-12 03:00:00,2026-04-12 03:00:00,03:00,1200.0,31467.04
2026-04-12 04:00:00,04:00,0.0,0.0,2026-04-12 04:00:00,2026-04-12 04:00:00,04:00,999.99,31185.47
2026-04-12 05:00:00,05:00,0.0,0.0,2026-04-12 05:00:00,2026-04-12 05:00:00,05:00,1200.0,31265.89
2026-04-12 06:00:00,06:00,0.0,0.0,2026-04-12 06:00:00,2026-04-12 06:00:00,06:00,999.98,29479.79
2026-04-12 07:00:00,07:00,0.0,0.0,2026-04-12 07:00:00,2026-04-12 07:00:00,07:00,200.01,27272.96
2026-04-12 08:00:00,08:00,0.0,0.0,2026-04-12 08:00:00,2026-04-12 08:00:00,08:00,0.0,24368.0
2026-04-12 09:00:00,09:00,0.0,0.0,2026-04-12 09:00:00,2026-04-12 09:00:00,09:00,0.0,21757.84
2026-04-12 10:00:00,10:00,0.0,0.0,2026-04-12 10:00:00,2026-04-12 10:00:00,10:00,0.0,21326.44
2026-04-12 11:00:00,11:00,0.0,0.0,2026-04-12 11:00:00,2026-04-12 11:00:00,11:00,0.0,21901.93
2026-04-12 12:00:00,12:00,0.0,0.0,2026-04-12 12:00:00,2026-04-12 12:00:00,12:00,0.0,21953.45
2026-04-12 13:00:00,13:00,0.0,0.0,2026-04-12 13:00:00,2026-04-12 13:00:00,13:00,0.0,22698.04
2026-04-12 14:00:00,14:00,0.0,0.0,2026-04-12 14:00:00,2026-04-12 14:00:00,14:00,0.0,23782.37
2026-04-12 15:00:00,15:00,0.0,0.33,2026-04-12 15:00:00,2026-04-12 15:00:00,15:00,0.0,24679.36
2026-04-12 16:00:00,16:00,0.0,0.24,2026-04-12 16:00:00,2026-04-12 16:00:00,16:00,0.0,27410.99
2026-04-12 17:00:00,17:00,53.02,0.15,2026-04-12 17:00:00,2026-04-12 17:00:00,17:00,190.0,31027.12
2026-04-12 18:00:00,18:00,45.37,0.05,2026-04-12 18:00:00,2026-04-12 18:00:00,18:00,550.0,35489.0
2026-04-12 19:00:00,19:00,33.94,0.0,2026-04-12 19:00:00,2026-04-12 19:00:00,19:00,3451.53,39172.0
2026-04-12 20:00:00,20:00,25.66,0.0,2026-04-12 20:00:00,2026-04-12 20:00:00,20:00,4099.99,40629.55
2026-04-12 21:00:00,21:00,20.52,0.0,2026-04-12 21:00:00,2026-04-12 21:00:00,21:00,2799.0,39621.42
2026-04-12 22:00:00,22:00,36.22,0.0,2026-04-12 22:00:00,2026-04-12 22:00:00,22:00,1249.99,38342.88
2026-04-12 23:00:00,23:00,35.91,0.0,2026-04-12 23:00:00,2026-04-12 23:00:00,23:00,745.01,36760.88
2026-04-13 00:00:00,00:00,22.3,0.0,2026-04-13 00:00:00,2026-04-13 00:00:00,00:00,499.99,34874.91
2026-04-13 01:00:00,01:00,13.05,0.0,2026-04-13 01:00:00,2026-04-13 01:00:00,01:00,300.0,32891.74
2026-04-13 02:00:00,02:00,12.59,0.0,2026-04-13 02:00:00,2026-04-13 02:00:00,02:00,249.99,31514.36
2026-04-13 03:00:00,03:00,20.06,0.0,2026-04-13 03:00:00,2026-04-13 03:00:00,03:00,250.0,30866.35
2026-04-13 04:00:00,04:00,24.9,0.0,2026-04-13 04:00:00,2026-04-13 04:00:00,04:00,225.0,30829.14
2026-04-13 05:00:00,05:00,11.72,0.0,2026-04-13 05:00:00,2026-04-13 05:00:00,05:00,300.0,31517.7
2026-04-13 06:00:00,06:00,1.64,0.0,2026-04-13 06:00:00,2026-04-13 06:00:00,06:00,328.82,31296.02
2026-04-13 07:00:00,07:00,7.53,0.0,2026-04-13 07:00:00,2026-04-13 07:00:00,07:00,250.0,30813.86
2026-04-13 08:00:00,08:00,13.15,0.0,2026-04-13 08:00:00,2026-04-13 08:00:00,08:00,453.84,32504.23
2026-04-13 09:00:00,09:00,5.01,0.0,2026-04-13 09:00:00,2026-04-13 09:00:00,09:00,225.01,31159.55
2026-04-13 10:00:00,10:00,6.48,0.0,2026-04-13 10:00:00,2026-04-13 10:00:00,10:00,171.01,29230.93
2026-04-13 11:00:00,11:00,8.58,0.0,2026-04-13 11:00:00,2026-04-13 11:00:00,11:00,171.02,28692.4
2026-04-13 12:00:00,12:00,2.16,0.0,2026-04-13 12:00:00,2026-04-13 12:00:00,12:00,0.0,26637.76
2026-04-13 13:00:00,13:00,12.84,0.0,2026-04-13 13:00:00,2026-04-13 13:00:00,13:00,50.01,27006.01
2026-04-13 14:00:00,14:00,25.5,0.0,2026-04-13 14:00:00,2026-04-13 14:00:00,14:00,170.0,28139.3
2026-04-13 15:00:00,15:00,34.04,0.29,2026-04-13 15:00:00,2026-04-13 15:00:00,15:00,167.36,29498.62
2026-04-13 16:00:00,16:00,40.85,0.0,2026-04-13 16:00:00,2026-04-13 16:00:00,16:00,199.0,33231.99
2026-04-13 17:00:00,17:00,50.04,0.12,2026-04-13 17:00:00,2026-04-13 17:00:00,17:00,999.99,37672.01
2026-04-13 18:00:00,18:00,43.93,0.0,2026-04-13 18:00:00,2026-04-13 18:00:00,18:00,3495.0,40646.82
2026-04-13 19:00:00,19:00,55.66,0.0,2026-04-13 19:00:00,2026-04-13 19:00:00,19:00,4500.0,43806.68
2026-04-13 20:00:00,20:00,75.12,0.0,2026-04-13 20:00:00,2026-04-13 20:00:00,20:00,4500.0,44776.26
2026-04-13 21:00:00,21:00,55.19,0.0,2026-04-13 21:00:00,2026-04-13 21:00:00,21:00,4500.0,43405.08
2026-04-13 22:00:00,22:00,21.92,0.0,2026-04-13 22:00:00,2026-04-13 22:00:00,22:00,3639.18,41445.53
2026-04-13 23:00:00,23:00,9.9,0.0,2026-04-13 23:00:00,2026-04-13 23:00:00,23:00,3023.6,39586.66
2026-04-14 00:00:00,00:00,5.33,0.0,2026-04-14 00:00:00,2026-04-14 00:00:00,00:00,2997.99,37489.25
2026-04-14 01:00:00,01:00,3.48,0.0,2026-04-14 01:00:00,2026-04-14 01:00:00,01:00,1400.0,35535.89
2026-04-14 02:00:00,02:00,0.0,0.0,2026-04-14 02:00:00,2026-04-14 02:00:00,02:00,1150.01,34500.74
2026-04-14 03:00:00,03:00,0.0,0.0,2026-04-14 03:00:00,2026-04-14 03:00:00,03:00,1500.0,33775.46
2026-04-14 04:00:00,04:00,0.0,0.0,2026-04-14 04:00:00,2026-04-14 04:00:00,04:00,1200.0,33497.28
2026-04-14 05:00:00,05:00,0.0,0.0,2026-04-14 05:00:00,2026-04-14 05:00:00,05:00,1550.0,33927.6
2026-04-14 06:00:00,06:00,0.0,0.0,2026-04-14 06:00:00,2026-04-14 06:00:00,06:00,1550.0,33465.02
2026-04-14 07:00:00,07:00,0.0,0.0,2026-04-14 07:00:00,2026-04-14 07:00:00,07:00,800.0,32631.82
2026-04-14 08:00:00,08:00,0.0,0.0,2026-04-14 08:00:00,2026-04-14 08:00:00,08:00,850.0,33828.14
2026-04-14 09:00:00,09:00,3.03,0.0,2026-04-14 09:00:00,2026-04-14 09:00:00,09:00,300.0,31712.87
2026-04-14 10:00:00,10:00,4.6,0.22,2026-04-14 10:00:00,2026-04-14 10:00:00,10:00,200.01,29548.61
2026-04-14 11:00:00,11:00,6.1,0.0,2026-04-14 11:00:00,2026-04-14 11:00:00,11:00,200.0,28827.74
2026-04-14 12:00:00,12:00,0.0,0.0,2026-04-14 12:00:00,2026-04-14 12:00:00,12:00,149.99,26667.65
2026-04-14 13:00:00,13:00,0.0,0.0,2026-04-14 13:00:00,2026-04-14 13:00:00,13:00,170.99,27478.6
2026-04-14 14:00:00,14:00,8.08,0.0,2026-04-14 14:00:00,2026-04-14 14:00:00,14:00,255.99,29647.71
2026-04-14 15:00:00,15:00,9.06,0.0,2026-04-14 15:00:00,2026-04-14 15:00:00,15:00,236.99,31700.89
2026-04-14 16:00:00,16:00,17.5,0.09,2026-04-14 16:00:00,2026-04-14 16:00:00,16:00,500.0,35647.99
2026-04-14 17:00:00,17:00,30.93,0.0,2026-04-14 17:00:00,2026-04-14 17:00:00,17:00,2900.01,38799.09
2026-04-14 18:00:00,18:00,65.63,0.0,2026-04-14 18:00:00,2026-04-14 18:00:00,18:00,2081.0,41609.25
2026-04-14 19:00:00,19:00,14.97,0.0,2026-04-14 19:00:00,2026-04-14 19:00:00,19:00,4499.98,43873.07
2026-04-14 20:00:00,20:00,2.71,0.0,2026-04-14 20:00:00,2026-04-14 20:00:00,20:00,4500.0,44238.73
2026-04-14 21:00:00,21:00,10.97,0.0,2026-04-14 21:00:00,2026-04-14 21:00:00,21:00,4389.99,42701.74
2026-04-14 22:00:00,22:00,12.37,0.0,2026-04-14 22:00:00,2026-04-14 22:00:00,22:00,3250.0,41336.34
2026-04-14 23:00:00,23:00,4.24,0.0,2026-04-14 23:00:00,2026-04-14 23:00:00,23:00,3234.39,39162.41
2026-04-15 00:00:00,00:00,0.0,0.0,2026-04-15 00:00:00,2026-04-15 00:00:00,00:00,2099.99,36904.45
2026-04-15 01:00:00,01:00,0.0,0.0,2026-04-15 01:00:00,2026-04-15 01:00:00,01:00,1898.01,35079.51
2026-04-15 02:00:00,02:00,0.0,0.0,2026-04-15 02:00:00,2026-04-15 02:00:00,02:00,1499.99,33834.37
2026-04-15 03:00:00,03:00,0.0,0.0,2026-04-15 03:00:00,2026-04-15 03:00:00,03:00,1500.0,33084.91
2026-04-15 04:00:00,04:00,0.0,0.0,2026-04-15 04:00:00,2026-04-15 04:00:00,04:00,1295.01,32670.21
2026-04-15 05:00:00,05:00,0.0,0.0,2026-04-15 05:00:00,2026-04-15 05:00:00,05:00,1500.0,33108.99
2026-04-15 06:00:00,06:00,1.92,0.0,2026-04-15 06:00:00,2026-04-15 06:00:00,06:00,1450.0,31946.39
2026-04-15 07:00:00,07:00,1.79,0.0,2026-04-15 07:00:00,2026-04-15 07:00:00,07:00,999.99,31725.01
2026-04-15 08:00:00,08:00,0.0,0.0,2026-04-15 08:00:00,2026-04-15 08:00:00,08:00,2499.0,33484.48
2026-04-15 09:00:00,09:00,2.77,0.0,2026-04-15 09:00:00,2026-04-15 09:00:00,09:00,1450.01,32216.4
2026-04-15 10:00:00,10:00,4.79,0.0,2026-04-15 10:00:00,2026-04-15 10:00:00,10:00,880.0,29569.15
2026-04-15 11:00:00,11:00,6.5,0.0,2026-04-15 11:00:00,2026-04-15 11:00:00,11:00,799.01,29105.13
2026-04-15 12:00:00,12:00,9.95,0.0,2026-04-15 12:00:00,2026-04-15 12:00:00,12:00,217.64,26988.3
2026-04-15 13:00:00,13:00,32.81,0.0,2026-04-15 13:00:00,2026-04-15 13:00:00,13:00,250.0,27722.34
2026-04-15 14:00:00,14:00,56.34,0.0,2026-04-15 14:00:00,2026-04-15 14:00:00,14:00,699.99,28533.24
2026-04-15 15:00:00,15:00,74.8,0.0,2026-04-15 15:00:00,2026-04-15 15:00:00,15:00,453.85,30888.55
2026-04-15 16:00:00,16:00,91.1,0.13,2026-04-15 16:00:00,2026-04-15 16:00:00,16:00,1226.01,34428.32
2026-04-15 17:00:00,17:00,101.83,0.07,2026-04-15 17:00:00,2026-04-15 17:00:00,17:00,2600.0,37577.65
2026-04-15 18:00:00,18:00,106.24,0.03,2026-04-15 18:00:00,2026-04-15 18:00:00,18:00,2899.99,39688.13
2026-04-15 19:00:00,19:00,117.43,0.0,2026-04-15 19:00:00,2026-04-15 19:00:00,19:00,4500.0,42140.5
2026-04-15 20:00:00,20:00,119.57,0.0,2026-04-15 20:00:00,2026-04-15 20:00:00,20:00,4500.0,42993.05
2026-04-15 21:00:00,21:00,115.0,0.0,2026-04-15 21:00:00,2026-04-15 21:00:00,21:00,4084.79,41642.84
2026-04-15 22:00:00,22:00,105.66,0.0,2026-04-15 22:00:00,2026-04-15 22:00:00,22:00,3250.0,39648.0
2026-04-15 23:00:00,23:00,90.6,0.0,2026-04-15 23:00:00,2026-04-15 23:00:00,23:00,1619.98,38000.65
2026-04-16 00:00:00,00:00,77.65,0.0,2026-04-16 00:00:00,2026-04-16 00:00:00,00:00,1200.0,36514.58
2026-04-16 01:00:00,01:00,60.24,0.0,2026-04-16 01:00:00,2026-04-16 01:00:00,01:00,999.99,34801.67
2026-04-16 02:00:00,02:00,55.42,0.0,2026-04-16 02:00:00,2026-04-16 02:00:00,02:00,999.98,33780.97
2026-04-16 03:00:00,03:00,45.64,0.0,2026-04-16 03:00:00,2026-04-16 03:00:00,03:00,813.0,32978.6
2026-04-16 04:00:00,04:00,51.79,0.0,2026-04-16 04:00:00,2026-04-16 04:00:00,04:00,500.0,32612.53
2026-04-16 05:00:00,05:00,68.83,0.0,2026-04-16 05:00:00,2026-04-16 05:00:00,05:00,700.01,33002.07
2026-04-16 06:00:00,06:00,62.05,0.0,2026-04-16 06:00:00,2026-04-16 06:00:00,06:00,493.0,32100.2
2026-04-16 07:00:00,07:00,59.18,0.0,2026-04-16 07:00:00,2026-04-16 07:00:00,07:00,299.99,31281.86
2026-04-16 08:00:00,08:00,58.98,0.0,2026-04-16 08:00:00,2026-04-16 08:00:00,08:00,328.82,32658.9
2026-04-16 09:00:00,09:00,55.89,0.0,2026-04-16 09:00:00,2026-04-16 09:00:00,09:00,200.01,30832.03
2026-04-16 10:00:00,10:00,62.63,0.0,2026-04-16 10:00:00,2026-04-16 10:00:00,10:00,189.99,27995.51
2026-04-16 11:00:00,11:00,67.03,0.0,2026-04-16 11:00:00,2026-04-16 11:00:00,11:00,175.0,28228.87
2026-04-16 12:00:00,12:00,77.01,0.0,2026-04-16 12:00:00,2026-04-16 12:00:00,12:00,0.0,26175.86
2026-04-16 13:00:00,13:00,94.36,0.0,2026-04-16 13:00:00,2026-04-16 13:00:00,13:00,100.01,27440.47
2026-04-16 14:00:00,14:00,117.17,0.21,2026-04-16 14:00:00,2026-04-16 14:00:00,14:00,171.0,28853.25
2026-04-16 15:00:00,15:00,128.01,0.0,2026-04-16 15:00:00,2026-04-16 15:00:00,15:00,167.36,30267.13
2026-04-16 16:00:00,16:00,130.43,0.0,2026-04-16 16:00:00,2026-04-16 16:00:00,16:00,199.99,34352.99
2026-04-16 17:00:00,17:00,133.09,0.0,2026-04-16 17:00:00,2026-04-16 17:00:00,17:00,800.01,38100.45
2026-04-16 18:00:00,18:00,126.77,0.0,2026-04-16 18:00:00,2026-04-16 18:00:00,18:00,999.98,40238.91
2026-04-16 19:00:00,19:00,124.33,0.0,2026-04-16 19:00:00,2026-04-16 19:00:00,19:00,2570.0,42549.73
2026-04-16 20:00:00,20:00,123.09,0.0,2026-04-16 20:00:00,2026-04-16 20:00:00,20:00,2499.99,43264.0
2026-04-16 21:00:00,21:00,122.85,0.0,2026-04-16 21:00:00,2026-04-16 21:00:00,21:00,1499.99,41592.08
2026-04-16 22:00:00,22:00,124.61,0.0,2026-04-16 22:00:00,2026-04-16 22:00:00,22:00,999.38,39691.56
2026-04-16 23:00:00,23:00,117.0,0.0,2026-04-16 23:00:00,2026-04-16 23:00:00,23:00,500.0,37762.73
2026-04-17 00:00:00,00:00,107.11,0.0,2026-04-17 00:00:00,2026-04-17 00:00:00,00:00,465.2,36049.44
2026-04-17 01:00:00,01:00,100.75,0.0,2026-04-17 01:00:00,2026-04-17 01:00:00,01:00,500.0,34117.31
2026-04-17 02:00:00,02:00,100.56,0.0,2026-04-17 02:00:00,2026-04-17 02:00:00,02:00,349.99,33116.64
2026-04-17 03:00:00,03:00,110.33,0.0,2026-04-17 03:00:00,2026-04-17 03:00:00,03:00,327.01,32288.91
2026-04-17 04:00:00,04:00,100.24,0.0,2026-04-17 04:00:00,2026-04-17 04:00:00,04:00,310.0,31923.27
2026-04-17 05:00:00,05:00,102.8,0.0,2026-04-17 05:00:00,2026-04-17 05:00:00,05:00,331.43,32272.36
2026-04-17 06:00:00,06:00,114.01,0.0,2026-04-17 06:00:00,2026-04-17 06:00:00,06:00,300.01,31585.61
2026-04-17 07:00:00,07:00,116.08,0.0,2026-04-17 07:00:00,2026-04-17 07:00:00,07:00,250.01,31541.03
2026-04-17 08:00:00,08:00,125.29,0.0,2026-04-17 08:00:00,2026-04-17 08:00:00,08:00,302.99,34836.26
2026-04-17 09:00:00,09:00,125.83,0.0,2026-04-17 09:00:00,2026-04-17 09:00:00,09:00,200.01,34112.69
2026-04-17 10:00:00,10:00,123.4,0.0,2026-04-17 10:00:00,2026-04-17 10:00:00,10:00,171.01,32437.08
2026-04-17 11:00:00,11:00,123.26,0.0,2026-04-17 11:00:00,2026-04-17 11:00:00,11:00,171.0,32021.25
2026-04-17 12:00:00,12:00,123.01,0.0,2026-04-17 12:00:00,2026-04-17 12:00:00,12:00,150.0,29299.73
2026-04-17 13:00:00,13:00,120.93,0.0,2026-04-17 13:00:00,2026-04-17 13:00:00,13:00,150.0,29664.95
2026-04-17 14:00:00,14:00,133.8,0.0,2026-04-17 14:00:00,2026-04-17 14:00:00,14:00,177.0,33437.4
2026-04-17 15:00:00,15:00,127.92,0.0,2026-04-17 15:00:00,2026-04-17 15:00:00,15:00,177.0,35965.88
2026-04-17 16:00:00,16:00,126.98,0.06,2026-04-17 16:00:00,2026-04-17 16:00:00,16:00,257.01,38723.47
2026-04-17 17:00:00,17:00,125.36,0.03,2026-04-17 17:00:00,2026-04-17 17:00:00,17:00,478.99,40846.84
2026-04-17 18:00:00,18:00,124.88,0.0,2026-04-17 18:00:00,2026-04-17 18:00:00,18:00,453.84,41050.73
2026-04-17 19:00:00,19:00,124.89,0.0,2026-04-17 19:00:00,2026-04-17 19:00:00,19:00,1200.0,42260.88
2026-04-17 20:00:00,20:00,108.33,0.0,2026-04-17 20:00:00,2026-04-17 20:00:00,20:00,1275.0,42850.6
2026-04-17 21:00:00,21:00,66.83,0.0,2026-04-17 21:00:00,2026-04-17 21:00:00,21:00,999.99,41417.19
2026-04-17 22:00:00,22:00,50.66,0.0,2026-04-17 22:00:00,2026-04-17 22:00:00,22:00,398.47,38726.61
2026-04-17 23:00:00,23:00,91.97,0.0,2026-04-17 23:00:00,2026-04-17 23:00:00,23:00,250.0,36817.15
2026-04-18 00:00:00,00:00,113.76,0.0,2026-04-18 00:00:00,2026-04-18 00:00:00,00:00,301.41,35587.73
2026-04-18 01:00:00,01:00,111.49,0.0,2026-04-18 01:00:00,2026-04-18 01:00:00,01:00,299.68,33831.97
